ano,link,paragrafos_resgatados
2012,http://www1.folha.uol.com.br/mundo/1075042-julgamento-de-atirador-da-noruega-comecara-na-segunda-feira.shtml,[]
2012,http://www1.folha.uol.com.br/equilibrioesaude/1075023-johnsonjohnson-recebe-multa-de-us-1-bilhao-nos-eua.shtml,[]
2012,http://www1.folha.uol.com.br/mundo/1073813-em-novo-laudo-atirador-da-noruega-e-penalmente-responsavel.shtml,[]
2012,http://www1.folha.uol.com.br/bbc/1064318-garcom-e-condenado-por-decapitar-gerente-de-restaurante-em-clube-de-golfe.shtml,[]
2012,http://www1.folha.uol.com.br/ilustrada/1061694-mito-indie-daniel-johnston-comanda-noite-emocionante-no-sxsw.shtml,[]
2012,http://www1.folha.uol.com.br/tec/1060720-pensado-para-tablets-windows-8-vai-mal-em-pcs-tradicionais.shtml,[]
2012,http://www1.folha.uol.com.br/equilibrioesaude/1058322-pesquisa-testa-antibiotico-para-tratar-esquizofrenia.shtml,[]
2012,http://www1.folha.uol.com.br/livrariadafolha/1054669-90-dos-grandes-escritores-sofreram-de-instabilidade-mental.shtml,[]
2012,http://www1.folha.uol.com.br/colunas/fernandocanzian/1047181-maos-dadas-com-o-atraso.shtml,[]
2012,http://www1.folha.uol.com.br/mundo/1046966-autor-de-massacre-na-noruega-ficara-sob-observacao-24h-por-dia.shtml,[]
2012,http://www1.folha.uol.com.br/mundo/1044291-chavez-elogia-veto-de-china-e-russia-a-condenacao-da-siria.shtml,[]
2012,http://www1.folha.uol.com.br/equilibrioesaude/1043956-novo-manual-de-diagnostico-causa-guerra-na-psiquiatria.shtml,[]
2012,http://www1.folha.uol.com.br/livrariadafolha/1032711-leia-trecho-de-a-televisao-na-era-digital-sobre-reality-show.shtml,[]
2012,http://www1.folha.uol.com.br/turismo/1029376-holanda-endurece-regulamentacao-de-venda-de-maconha-nos-coffee-shops-neste-mes.shtml,[]
2012,http://www1.folha.uol.com.br/mundo/1028776-holanda-endurece-regras-de-venda-de-maconha-a-estrangeiros.shtml,[]
2013,http://www1.folha.uol.com.br/mundo/2013/12/1385166-africa-do-sul-investiga-falso-interprete-por-crimes.shtml,[]
2013,https://fotografia.folha.uol.com.br/galerias/nova/21331-o-interprete#foto-303647,[]
2013,http://www1.folha.uol.com.br/livrariadafolha/2013/11/1370276-ditadura-brasil-coletanea-relato-analise.shtml,[]
2013,http://www1.folha.uol.com.br/livrariadafolha/2013/08/1321014-monte-sua-videoteca-com-filmes-de-marilyn-monroe.shtml,[]
2013,http://www1.folha.uol.com.br/livrariadafolha/1059629-traida-pelo-marido-joana-entrou-para-a-historia-como-louca.shtml,[]
2013,http://falecomigo.blogfolha.uol.com.br/?p=1113,[]
2013,http://marcelokatsuki.blogfolha.uol.com.br/?p=4086,[]
2014,https://fotografia.folha.uol.com.br/galerias/nova/31565-mortes-marcantes-de-2014#foto-418947,[]
2014,http://www1.folha.uol.com.br/livrariadafolha/2014/12/1554663-ficcao-escrita-por-chaplin-e-publicada-apos-60-anos-leia-trecho.shtml,[]
2014,http://www1.folha.uol.com.br/livrariadafolha/2014/10/1529807-leia-trecho-da-biografia-de-gustavo-kuerten.shtml,[]
2014,http://www1.folha.uol.com.br/livrariadafolha/2014/08/1495411-monte-sua-videoteca-com-filmes-de-marilyn-monroe.shtml,[]
2014,http://www1.folha.uol.com.br/mercado/2014/07/1490344-consumidor-ja-encontra-remedio-com-ate-12-de-desconto.shtml,[]
2014,http://www1.folha.uol.com.br/mercado/2014/07/1480730-remedios-devem-ficar-ate-12-mais-baratos-neste-mes.shtml,[]
2014,http://f5.folha.uol.com.br/colunistas/ricardofeltrin/2014/02/1408402-falas-longas-e-pieguice-derrubam-ibope-de-em-familia.shtml,[]
2014,http://marcelocoelho.blogfolha.uol.com.br/?p=1196,[]
2014,http://www1.folha.uol.com.br/livrariadafolha/2014/01/1394321-leia-trecho-de-a-televisao-na-era-digital-sobre-reality-show.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/09/1677268-oliver-sacks-recorda-dificil-vida-amorosa-em-autobiografia.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/08/1673779-redes-sociais-podem-favorecer-psicopatas-do-cotidiano-leia-entrevista.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/08/1671857-confira-selecao-de-livros-da-companhia-das-letras-pela-metade-do-preco.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/08/1669741-leve-livros-da-companhia-das-letras-pela-metade-do-preco.shtml,[]
2015,http://www1.folha.uol.com.br/fsp/poder/225748-convocado-por-cpi-cardozo-diz-nao-se-sentir-abandonado.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/06/1636275-monte-sua-videoteca-com-filmes-de-marilyn-monroe.shtml,[]
2015,http://www1.folha.uol.com.br/multimidia/videocasts/2015/04/1622692-corrupcao-que-evita-execucoes-e-pouco-debatida-na-indonesia-relata-enviado.shtml,[]
2015,http://www1.folha.uol.com.br/bbc/2015/04/1622044-quem-sao-os-9-condenados-a-serem-executados-na-indonesia.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/04/1620086-luzes-da-ribalta-foi-unico-texto-de-ficcao-escrito-por-chaplin-leia-trecho.shtml,[]
2015,http://www1.folha.uol.com.br/cotidiano/2015/03/1597531-preparativo-de-execucoes-na-indonesia-esta-quase-pronto-diz-procurador.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/02/1581748-monte-sua-videoteca-com-vencedores-do-oscar-de-melhor-filme.shtml,[]
2015,http://www1.folha.uol.com.br/multimidia/videocasts/2015/02/1584526-apesar-de-vetada-pena-de-morte-para-doentes-mentais-ocorre-diz-anistia.shtml,[]
2015,http://www1.folha.uol.com.br/serafina/2015/01/1579427-ousado-e-carismatico-papa-francisco-faz-de-tudo-para-transformar-igreja.shtml,[]
2016,http://www1.folha.uol.com.br/livrariadafolha/2016/05/1692116-amigos-da-mente-indica-alimentos-para-manter-a-saude-mental-e-prevenir-o-alzheimer.shtml,[]
2016,http://www1.folha.uol.com.br/livrariadafolha/2016/04/1728998-para-jornalista-ocidente-criou-condicoes-ideais-para-o-sucesso-do-estado-islamico.shtml,[]
2016,http://blogdofred.blogfolha.uol.com.br/?p=29387,[]
2016,http://pecaunica.blogfolha.uol.com.br/?p=1701,[]
2016,http://entretempos.blogfolha.uol.com.br/?p=16995,[]
2017,http://www1.folha.uol.com.br/colunas/antoniodelfim/2017/12/1942834-hipocrisia.shtml,[]
2017,http://www1.folha.uol.com.br/paineldoleitor/2017/09/1920013-dodge-enriqueceu-o-patrimonio-cultural-e-moral-do-mpf-diz-leitor.shtml,[]
2017,http://brasil.blogfolha.uol.com.br/?p=3398,[]
2017,http://www1.folha.uol.com.br/equilibrioesaude/2017/06/1894066-como-e-trabalhar-no-lugar-mais-silencioso-do-mundo.shtml,[]
2017,http://agoraequesaoelas.blogfolha.uol.com.br/?p=805,[]
2017,https://www1.folha.uol.com.br/paineldoleitor/2017/02/1857400-nao-ha-duvida-de-que-ha-plagio-diz-leitora-sobre-obra-de-moraes.shtml,[]
2018,https://fotografia.folha.uol.com.br/galerias/nova/1610781370808316-a-vida-secreta-de-marilyn-monroe,[]
2018,https://fotografia.folha.uol.com.br/galerias/nova/1610781370808316-a-vida-secreta-de-marilyn-monroe#foto-1610781371153649,[]
2018,https://mortesemtabu.blogfolha.uol.com.br/?p=1597,[]
2018,https://www1.folha.uol.com.br/equilibrioesaude/2018/06/primeiro-remedio-derivado-da-maconha-esta-perto-da-aprovacao-nos-eua.shtml,[]
2018,https://fotografia.folha.uol.com.br/galerias/nova/1604172235949229-contra-suicidios,[]
2018,https://fotografia.folha.uol.com.br/galerias/nova/1604172235949229-contra-suicidios#foto-1604172236002413,[]
2018,http://www1.folha.uol.com.br/livrariadafolha/2018/06/1788444-livro-indica-alimentos-para-manter-a-saude-mental.shtml,[]
2018,http://cadeacura.blogfolha.uol.com.br/?p=948,[]
2018,http://mortesemtabu.blogfolha.uol.com.br/?p=1528,[]
2018,http://thaisnicoleti.blogfolha.uol.com.br/?p=1235,[]
2018,https://www1.folha.uol.com.br/ciencia/2018/04/inteligencia-artificial-podera-detectar-emocoes-e-ate-votar-em-nosso-lugar.shtml,[]
2019,https://cannabisinc.blogfolha.uol.com.br/?p=390,[]
2019,https://painel.blogfolha.uol.com.br/?p=32624,[]
2019,https://painel.blogfolha.uol.com.br/?p=32629,[]
2019,https://emtempo.blogfolha.uol.com.br/?p=207,[]
2019,https://emtempo.blogfolha.uol.com.br/?p=201,[]
2019,https://fotografia.folha.uol.com.br/galerias/nova/1623574484398163-macacos-clonados,[]
2019,https://fotografia.folha.uol.com.br/galerias/nova/1623574484398163-macacos-clonados#foto-1623574484603827,[]
2019,https://facesdaviolencia.blogfolha.uol.com.br/?p=577,[]
2020,https://viradapsicodelica.blogfolha.uol.com.br/?p=182,[]
2020,https://viradapsicodelica.blogfolha.uol.com.br/?p=148,[]
2020,https://saudemental.blogfolha.uol.com.br/?p=481,[]
2020,https://www1.folha.uol.com.br/ilustrada/2020/10/amor-lesbico-em-o-chao-sob-meus-pes-detona-os-cliches-de-modo-sutil.shtml,[]
2020,https://www1.folha.uol.com.br/opiniao/2020/10/o-supremo-deveria-descriminalizar-o-porte-de-drogas-para-uso-pessoal-nao.shtml,[]
2020,https://saudemental.blogfolha.uol.com.br/?p=261,[]
2020,https://aovivo.folha.uol.com.br/equilibrioesaude/2020/03/17/5890-veja-perguntas-e-respostas-sobre-coronavirus-e-mande-suas-duvidas.shtml#post400885,[]
2020,https://www1.folha.uol.com.br/cotidiano/2020/04/proibidos-de-receberem-visitas-idosos-estao-mais-solitarios-nos-asilos.shtml,[]
2020,https://www1.folha.uol.com.br/ilustrada/2020/03/folha-realiza-pre-estreia-gratuita-do-filme-o-chao-sob-meus-pes.shtml,[]
2020,https://entretempos.blogfolha.uol.com.br/?p=20550,[]
2020,https://saudemental.blogfolha.uol.com.br/?p=75,[]
2021,https://search.folha.uol.com.br/search?q=esquizofrenia&periodo=personalizado&sd=01%2F01%2F2021&ed=31%2F12%2F2021&site=todos&sort=asc,[]
2021,https://www1.folha.uol.com.br/colunas/sergio-rodrigues/2021/05/lusofonia-adeus.shtml,[]
2022,https://www1.folha.uol.com.br/ilustrada/2022/08/era-uma-vez-um-genio-traz-tilda-swinton-e-idris-elba-numa-homenagem-ao-fantastico.shtml,[]
2022,https://www1.folha.uol.com.br/equilibrio/2022/08/depressao-pos-parto-e-mais-comum-em-mulheres-com-doenca-psiquiatrica-na-familia-mostra-estudo.shtml,[]
2022,https://fotografia.folha.uol.com.br/galerias/1740994079009211-como-funciona-a-saude-mental-em-campinas,[]
2022,https://fotografia.folha.uol.com.br/galerias/1740994079009211-como-funciona-a-saude-mental-em-campinas#foto-1740994079156530,[]
2022,https://www1.folha.uol.com.br/cotidiano/2022/08/pf-pede-prorrogacao-do-inquerito-que-investiga-morte-de-genivaldo.shtml,[]
2022,https://www1.folha.uol.com.br/equilibrioesaude/2022/07/cientistas-estudam-uso-de-mesmo-medicamento-para-mais-de-um-tratamento.shtml,[]
2022,https://www1.folha.uol.com.br/equilibrio/2022/07/o-que-pode-estar-por-tras-da-apatia-em-criancas.shtml,[]
2022,https://www1.folha.uol.com.br/cotidiano/2022/06/comissao-da-camara-convoca-ministro-para-explicar-morte-de-genivaldo.shtml,[]
2022,https://www1.folha.uol.com.br/blogs/frederico-vasconcelos/2022/05/por-que-os-policiais-da-camara-de-gas-nao-foram-presos.shtml,[]
2022,https://www1.folha.uol.com.br/cotidiano/2022/05/homem-morre-asfixiado-em-viatura-da-policia-rodoviaria-federal-em-se.shtml,[]
2022,https://www1.folha.uol.com.br/equilibrioesaude/2022/01/economia-solidaria-gera-renda-e-autonomia-a-doentes-psiquiatricos.shtml,[]
2001,http://www1.folha.uol.com.br/fsp/mundo/ft1105200112.htm,[]
2001,http://www1.folha.uol.com.br/folha/pensata/ult510u5.shtml,[]
2001,http://www1.folha.uol.com.br/colunas/helioschwartsman/355747-alem-do-cancer.shtml,[]
2003,http://www1.folha.uol.com.br/folha/pensata/ult510u91.shtml,[]
2003,http://www1.folha.uol.com.br/fsp/brasil/fc2601200331.htm,[]
2003,http://www1.folha.uol.com.br/fsp/brasil/fc2601200329.htm,[]
2004,http://www1.folha.uol.com.br/fsp/opiniao/fz1006200405.htm,[]
2004,http://www1.folha.uol.com.br/fsp/opiniao/fz1006200403.htm,[]
2004,http://www1.folha.uol.com.br/fsp/ilustrad/fq2805200409.htm,[]
2004,http://www1.folha.uol.com.br/fsp/ilustrad/fq2805200407.htm,[]
2007,http://www1.folha.uol.com.br/folha/ilustrada/ult90u355924.shtml,[]
2007,http://www1.folha.uol.com.br/fsp/brasil/fc2111200706.htm,[]
2007,http://www1.folha.uol.com.br/fsp/brasil/fc2111200704.htm,[]
2007,http://www1.folha.uol.com.br/colunas/zapping/338921-priscila-fantin-ignora-o-ex-duda-nagle-na-globo.shtml,[]
2007,http://www1.folha.uol.com.br/folha/ilustrada/ult90u337968.shtml,[]
2007,http://www1.folha.uol.com.br/folha/pensata/ult1470u317782.shtml,[]
2007,http://www1.folha.uol.com.br/folha/brasil/ult96u312718.shtml,[]
2007,http://www1.folha.uol.com.br/fsp/brasil/fc2206200704.htm,[]
2007,http://www1.folha.uol.com.br/folha/brasil/ult96u306318.shtml,[]
2007,http://www1.folha.uol.com.br/fsp/brasil/fc1304200707.htm,[]
2007,http://www1.folha.uol.com.br/fsp/brasil/fc1304200709.htm,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u483500.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u470432.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u466793.shtml,[]
2008,http://www1.folha.uol.com.br/folha/dinheiro/ult91u459380.shtml,[]
2008,http://www1.folha.uol.com.br/folha/dinheiro/ult91u436367.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u421141.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u418823.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u410883.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u409518.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u408371.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u400457.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u395191.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ciencia/ult306u386630.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u382405.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ilustrada/ult90u666253.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ilustrada/ult90u648696.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ilustrada/ult90u622757.shtml,[]
2009,http://www1.folha.uol.com.br/colunas/helioschwartsman/608704-crucifixos-na-berlinda.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ilustrada/ult90u607409.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ciencia/ult306u575851.shtml,[]
2009,http://www1.folha.uol.com.br/folha/cotidiano/ult95u553070.shtml,[]
2009,http://www1.folha.uol.com.br/paineldoleitor/secaodecartas/550725-hospitais-psiquiatricos-hospitais-em-minas-fumo.shtml,[]
2009,http://www1.folha.uol.com.br/folha/turismo/noticias/ult338u499990.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ilustrada/ult90u491613.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ilustrada/ult90u491052.shtml,[]
2010,http://www1.folha.uol.com.br/multimidia/videocasts/846319-livro-sobre-amazonia-e-lancado-na-espanha-veja-imagens.shtml,[]
2010,http://www1.folha.uol.com.br/mercado/846141-analise-o-tsunami-do-risco.shtml,[]
2010,http://www1.folha.uol.com.br/cotidiano/842588-aluno-que-matou-professor-em-belo-horizonte-disse-que-era-perseguido-afirma-delegado.shtml,[]
2010,http://www1.folha.uol.com.br/cotidiano/789532-sargento-diz-que-nao-pediu-dinheiro-a-pai-do-atropelador-de-rafael-mascarenhas.shtml,[]
2010,http://www1.folha.uol.com.br/fsp/esporte/fk0408201011.htm,[]
2010,http://www1.folha.uol.com.br/ilustrada/771719-novela-ze-trovao-se-recusa-a-entrar-na-arena-em-ana-raio-e-ze-trovao.shtml,[]
2010,http://www1.folha.uol.com.br/ilustrissima/753383-as-pilherias-literarias-de-carlos--carlos-sussekind.shtml,[]
2010,http://www1.folha.uol.com.br/folha/ilustrada/ult90u727138.shtml,[]
2010,http://www1.folha.uol.com.br/folha/cotidiano/ult95u726369.shtml,[]
2010,http://www1.folha.uol.com.br/folha/turismo/noticias/ult338u708104.shtml,[]
2010,http://www1.folha.uol.com.br/folha/ilustrada/ult90u688564.shtml,[]
2010,http://www1.folha.uol.com.br/folha/mundo/ult94u677563.shtml,[]
2011,http://www1.folha.uol.com.br/poder/1027680-discurso-contra-privatizacao-tucana-e-bobagem-diz-cabral.shtml,[]
2011,http://www1.folha.uol.com.br/ilustrissima/1002193-a-lucidez-postuma-de-rodrigo-de-souza-leao.shtml,[]
2011,http://www1.folha.uol.com.br/colunas/joseluizportella/972100-o-que-os-olhos-nao-veem.shtml,[]
2011,http://www1.folha.uol.com.br/fsp/ciencia/fe3008201102.htm,[]
2011,http://www1.folha.uol.com.br/fsp/ciencia/fe3008201104.htm,[]
2011,http://www1.folha.uol.com.br/ciencia/967222-brasileiros-recriam-neuronio-esquizofrenico-em-laboratorio.shtml,[]
2011,http://www1.folha.uol.com.br/ilustrada/966551-sinto-falta-de-cantar-musicas-do-oasis-diz-liam-gallagher.shtml,[]
2011,http://www1.folha.uol.com.br/mercado/960179-bolsas-dos-eua-sobem-e-voltam-ao-nivel-pre-rebaixamento.shtml,[]
2011,http://www1.folha.uol.com.br/cotidiano/957634-com-fim-de-recursos-assassino-de-glauco-ficara-internado-3-anos.shtml,[]
2011,http://www1.folha.uol.com.br/ilustrissima/948585-leia-trecho-de-o-esquizoide-de-rodrigo-de-souza-leao.shtml,[]
2011,http://www1.folha.uol.com.br/cotidiano/922821-justica-decide-que-assassino-de-glauco-e-inimputavel.shtml,[]
2011,http://www1.folha.uol.com.br/cotidiano/905132-familias-ficam-ate-13-dias-sem-energia-no-interior-de-sao-paulo.shtml,[]
2011,http://www1.folha.uol.com.br/livrariadafolha/882340-leia-entrevista-com-mitologo-que-inspirou-guerra-nas-estrelas.shtml,[]
2012,http://www1.folha.uol.com.br/ilustrada/1201081-carminho-estrela-do-fado-de-28-anos-canta-em-sao-paulo.shtml,[]
2012,http://www1.folha.uol.com.br/cotidiano/1185985-criticas-a-gestao-da-seguranca-marcam-debate-sobre-violencia.shtml,[]
2012,http://www1.folha.uol.com.br/cotidiano/1173152-oficial-de-justica-e-enfermeiro-vitimas-de-atirador-deixam-uti.shtml,[]
2012,http://www1.folha.uol.com.br/cotidiano/1172401-atirador-que-feriu-tres-em-sp-diz-que-tentava-se-defender.shtml,[]
2012,http://www1.folha.uol.com.br/cotidiano/1171593-policia-apreende-arsenal-em-casa-de-atirador-que-feriu-tres-em-sp.shtml,[]
2012,https://fotografia.folha.uol.com.br/galerias/nova/10822-homem-atira-em-tres-em-sao-paulo#foto-176278,[]
2012,http://www1.folha.uol.com.br/colunas/tostao/1166933-dupla-personalidade.shtml,[]
2012,http://www1.folha.uol.com.br/ilustrada/1135330-ator-de-will--grace-eric-mccormack-esta-em-nova-serie.shtml,[]
2012,http://www1.folha.uol.com.br/poder/1117570-liberado-por-dilma-ministro-faz-campanha-por-paulinho-em-sp.shtml,[]
2012,http://www1.folha.uol.com.br/mundo/1107508-policia-francesa-liberta-refens-e-prende-sequestrador.shtml,[]
2012,http://www1.folha.uol.com.br/mundo/1096034-acusado-de-matar-menino-em-1979-e-indiciado-nos-eua.shtml,[]
2012,http://www1.folha.uol.com.br/mundo/1085739-chen-guangcheng-um-lotus-surgindo-do-lodo-da-china-moderna.shtml,[]
2012,http://www1.folha.uol.com.br/livrariadafolha/1068471-astrologas-falam-sobre-a-vida-sexual-dos-sagitarianos.shtml,[]
2012,http://www1.folha.uol.com.br/ilustrada/1065045-gestao-de-ana-de-hollanda-e-desastre-afirma-ex-ministro-da-cultura.shtml,[]
2013,http://www1.folha.uol.com.br/mundo/2013/12/1385166-africa-do-sul-investiga-falso-interprete-por-crimes.shtml,[]
2013,http://www1.folha.uol.com.br/livrariadafolha/2013/10/1175662-leia-trecho-de-memorias-do-esquecimento-os-segredos-dos-poroes-da-ditadura.shtml,[]
2013,http://www1.folha.uol.com.br/serafina/2013/07/1317236-prestes-a-completar-50-anos-andrea-beltrao-interpreta-atriz-sem-talento-em-peca.shtml,[]
2013,http://www1.folha.uol.com.br/saopaulo/1236752-grupo-encena-texto-de-sueco-sobre-amor-entre-classes-sociais.shtml,[]
2013,http://www1.folha.uol.com.br/saopaulo/1203819-ruidos-e-silencios-marcam-novo-longa-pernambucano.shtml,[]
2014,https://fotografia.folha.uol.com.br/galerias/nova/24923-paulo-vilhena#foto-344050,[]
2014,http://www.agora.uol.com.br/saopaulo/2014/04/1437397-mulher-diz-que-se-lembra-de-vagao-passar-por-cima-dela.shtml,[]
2015,http://abicicletanacidade.blogfolha.uol.com.br/?p=326,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/12/1719226-colecao-especial-reune-livros-de-terror-e-fantasia-escritos-por-mulheres.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/07/1652226-conheca-os-principais-titulos-que-chegam-as-livrarias-em-julho.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/06/1637411-campbell-examina-a-mitologia-universal-presente-em-star-wars.shtml,[]
2015,http://www1.folha.uol.com.br/livrariadafolha/2015/02/1581748-monte-sua-videoteca-com-vencedores-do-oscar-de-melhor-filme.shtml,[]
2016,http://www1.folha.uol.com.br/livrariadafolha/2016/01/1727325-colecao-especial-reune-livros-de-terror-e-fantasia-escritos-por-mulheres.shtml,[]
2016,http://www1.folha.uol.com.br/colunas/demetriomagnoli/2016/01/1725121-a-viagem-que-dilma-nao-fara.shtml,[]
2017,http://mortesemtabu.blogfolha.uol.com.br/?p=1225,[]
2018,https://www1.folha.uol.com.br/colunas/marcus-melo/2018/10/o-queijo-suico.shtml,[]
2018,https://fotografia.folha.uol.com.br/galerias/nova/1612171854397822-maniac,[]
2018,https://fotografia.folha.uol.com.br/galerias/nova/1612171854397822-maniac#foto-1612171854566673,[]
2018,https://facesdaviolencia.blogfolha.uol.com.br/?p=242,[]
2018,https://mural.blogfolha.uol.com.br/?p=13924,[]
2018,https://thaisnicoleti.blogfolha.uol.com.br/?p=1281,[]
2018,https://www1.folha.uol.com.br/mundo/2018/06/separacao-de-familias-fere-valores-americanos-diz-ex-assessor-de-trump.shtml,[]
2019,https://cozinhabruta.blogfolha.uol.com.br/?p=1370,[]
2019,https://cozinhabruta.blogfolha.uol.com.br/?p=1346,[]
2020,https://viradapsicodelica.blogfolha.uol.com.br/?p=148,[]
2020,https://cozinhabruta.blogfolha.uol.com.br/?p=2045,[]
2022,https://www1.folha.uol.com.br/cotidiano/2022/06/justica-nega-pedido-de-prisao-de-policiais-envolvidos-na-morte-de-genivaldo.shtml,[]
2001,http://www1.folha.uol.com.br/folha/pensata/ult510u7.shtml,[]
2004,http://www1.folha.uol.com.br/fsp/equilibrio/eq2207200412.htm,[]
2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq2904200516.htm,[]
2005,http://www1.folha.uol.com.br/fsp/ilustrad/fq2904200514.htm,[]
2006,http://www1.folha.uol.com.br/colunas/luizcaversan/383387-pescolha-a-sua-loucurap.shtml,[]
2006,http://www1.folha.uol.com.br/folha/pensata/ult513u222.shtml,[]
2007,http://www1.folha.uol.com.br/folha/cotidiano/ult95u329850.shtml,[]
2008,http://www1.folha.uol.com.br/folha/mundo/ult94u462039.shtml,[]
2008,http://www1.folha.uol.com.br/folha/brasil/ult96u457435.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u440985.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u430598.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ciencia/ult306u428047.shtml,[]
2008,http://www1.folha.uol.com.br/colunas/luizcaversan/419464-ultimas-noticias.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u387503.shtml,[]
2008,http://www1.folha.uol.com.br/folha/ilustrada/ult90u367545.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ilustrada/ult90u581012.shtml,[]
2009,http://www1.folha.uol.com.br/folha/ilustrada/ult90u565882.shtml,[]
2009,http://www1.folha.uol.com.br/folha/informatica/ult124u554394.shtml,[]
2010,http://www1.folha.uol.com.br/folhateen/821125-carlos-dias-povoa-galeria-com-seres-coloridos-e-surreais-em-mostra-inedita.shtml,[]
2010,http://www1.folha.uol.com.br/mercado/761537-teste-mostra-qual-e-o-melhor-carro-para-viajar-nas-ferias.shtml,[]
2010,http://www1.folha.uol.com.br/mundo/752876-eua-dizem-que-relacao-da-russia-com-ira-e-duvidosa.shtml,[]
2010,http://www1.folha.uol.com.br/folha/ilustrada/ult90u714406.shtml,[]
2011,http://www1.folha.uol.com.br/bbc/974336-na-argentina-filho-de-desaparecidos-luta-para-manter-nome-adotivo.shtml,[]
2011,http://www1.folha.uol.com.br/cotidiano/955370-furto-ao-banco-central-so-pode-ser-contado-em-ficcao-diz-escritor.shtml,[]
2011,http://www1.folha.uol.com.br/bbc/873584-forno-e-fogao-na-casa-branca.shtm,[]
2012,http://www1.folha.uol.com.br/ilustrada/1173715-autor-de-gomorra-roberto-saviano-comenta-ligacoes-entre-mafia-italiana-e-brasil.shtml,[]
2012,http://www1.folha.uol.com.br/ilustrissima/1157475-jorge-coli-comenta-o-episodio-de-censura-na-abl.shtml,[]
2012,http://www1.folha.uol.com.br/livrariadafolha/931308-leia-trecho-de-o-que-as-mulheres-querem.shtml,[]
2012,http://www1.folha.uol.com.br/tec/1131615-semelhante-ao-macbook-air-no-visual-asus-zenbook-ux21-tem-teclado-ruim.shtml,[]
2012,http://www1.folha.uol.com.br/ilustrada/1129835-elo-com-a-academia-devastou-prosa-do-pais-diz-cristovao-tezza.shtml,[]
2012,http://www1.folha.uol.com.br/tec/1109187-servicos-para-comprar-seguidores-no-twitter-tornam-linha-do-tempo-esquizofrenica.shtml,[]
2012,http://www1.folha.uol.com.br/bbc/1064318-garcom-e-condenado-por-decapitar-gerente-de-restaurante-em-clube-de-golfe.shtml,[]
2012,http://www1.folha.uol.com.br/livrariadafolha/1032711-leia-trecho-de-a-televisao-na-era-digital-sobre-reality-show.shtml,[]
2013,http://www1.folha.uol.com.br/livrariadafolha/2013/11/1370276-ditadura-brasil-coletanea-relato-analise.shtml,[]
2013,http://www1.folha.uol.com.br/paineldoleitor/2013/10/1356144-leitor-elogia-artigo-sobre-a-democracia-brasileira.shtml,[]
2013,http://www1.folha.uol.com.br/colunas/manueldacosta/2013/06/1291771-obra-classica-de-voltaire-ganha-duas-novas-traducoes.shtml,[]
2014,http://www1.folha.uol.com.br/livrariadafolha/2014/01/1394321-leia-trecho-de-a-televisao-na-era-digital-sobre-reality-show.shtml,[]
2015,http://plastico.blogfolha.uol.com.br/?p=1147,[]
2015,http://www1.folha.uol.com.br/multimidia/videocasts/2015/05/1624860-sociedade-brasileira-demanda-demais-do-estado-diz-professor-de-harvard.shtml,[]
2016,http://assimcomovoce.blogfolha.uol.com.br/?p=2684,[]
2016,http://120bpm.blogfolha.uol.com.br/?p=1389,[]
2017,http://dramaticas.blogfolha.uol.com.br/?p=740,[]
